Image,U2-Net IoU,SAM IoU
sun_aahqwmbtfkksytok.jpg,0.6452286974692362,0.8689629551003079
sun_aahzdgkgzpnapuoe.jpg,0.8926751451234103,0.943810770381451
sun_aaigkyugwpoyunys.jpg,0.9600353233524326,0.8487959678924771
sun_aairapkdfibxipxc.jpg,0.9780537440451413,0.8351503367821679
sun_aaiymtunxanscezl.jpg,0.9276546091015169,0.7567251461988304
sun_aajanaqbdqelbjsp.jpg,0.9323969748417966,0.8863852745160267
sun_aajeoaxkcrqyllzk.jpg,0.9347030307027668,0.9816988722548309
sun_aajgflgejningpxe.jpg,0.6323726287605143,0.31988768932653144
sun_aajifqpcnhjimwrb.jpg,0.0,0.906832298136646
sun_aajngarqbqcvnkzx.jpg,0.7973358705994291,0.9183311745858613
sun_aajoxtadwhdyrmdh.jpg,0.9648380700594845,0.973384533898305
sun_aajqfxfmwkpwuibp.jpg,0.9681316495972954,0.9705778450668685
sun_aajtbgksbzssciol.jpg,0.9552559948152949,0.9014903671392221
sun_aajuxlipsfnqcamh.jpg,0.0,0.8816350374182955
sun_aakjaacuzulqckgl.jpg,0.9400398903016705,0.9283437460155552
sun_aaklcvpxxzmphnwr.jpg,0.8687451886066204,0.7825072886297376
sun_aalbxgjwijppgzjr.jpg,0.06880429852412687,0.9549822964087
sun_aalfrkfjugaibhuq.jpg,0.9814452389913436,0.8902296466684264
sun_aalgpzgzuuvenwxu.jpg,0.0,0.6991031390134529
sun_aalgqcgfvylznvkk.jpg,0.21830851470026727,0.8353492001560671
sun_aaloiwdypreqzwnn.jpg,0.04083996374257226,0.7956419316843345
sun_aalpemuejwtahbbz.jpg,0.06882739134048034,0.688377801009045
sun_aalvnlydazavuanh.jpg,0.8512568022803835,0.8969744392279604
sun_aamkibymgskxgihw.jpg,0.7946664061736837,0.9113924050632911
sun_aamlnkpomzzujqpa.jpg,0.9650078702022037,0.7989295706118477
sun_aammqtcutfihiigl.jpg,0.9785095691222068,0.961081081081081
sun_aamzagmmibdwcezk.jpg,0.9911180773249739,0.9700281052057552
sun_aancwpbdiuzijwph.jpg,0.781583271579083,0.9497793383371452
sun_aanlpennwkhasaxz.jpg,0.7252008382815229,0.7985196473277457
sun_aanoyykhajnceqyv.jpg,0.47567681007345225,0.9129149421403835
sun_aanqcbjapypsveuq.jpg,0.7039958459027743,0.9576367593233752
sun_aanypouestzeimab.jpg,0.0,0.954769368562472
sun_aaoangnvprgelaaf.jpg,0.9023268217881192,0.9330934754030306
sun_aaoczusznpwlqqfh.jpg,0.010590913590022765,0.7665995975855131
sun_aaohmceweijvtinz.jpg,0.8641501576536379,0.6286582179252679
sun_aaomotvxobdgjwsx.jpg,0.7886423467468974,0.865058424425179
sun_aaoocsfxycgnpxdc.jpg,0.8879310344827587,0.9634361233480176
sun_aaooosasuiphyaqx.jpg,0.8902624794937896,0.9146831170342781
sun_aaososvpqljbafmv.jpg,0.7487704733113748,0.9318965903490299
sun_aaoujiwgpfyplgmt.jpg,0.9826437812219803,0.9685530546623794
sun_aapkwuiejgvqlmlu.jpg,0.8545841219050592,0.7172724064925899
sun_aappcospyxcqqylm.jpg,0.9777975698199631,0.7163510747185261
sun_aapqlhldddojcstw.jpg,0.9224412702160312,0.9490415525657816
sun_aaptovhjhofclowj.jpg,0.9834386576596208,0.9798844254264062
sun_aaqeqhpbmudvvcdj.jpg,0.43399369492011175,0.9508424101497165
sun_aaqmvrfaxrppdgsv.jpg,0.7630837709079529,0.6771214497299181
sun_aaqnrzgbuqjengsd.jpg,0.8907227838525549,0.9157359679266895
sun_aaqpntzqhdzlrqpe.jpg,0.9605058187482819,0.9416521698246274
sun_aaquggsxjytadnal.jpg,0.64030131826742,0.8133082529978839
sun_aargjckpqizjlath.jpg,0.001883661479122752,0.892018779342723
sun_aarhpdufmeewsflz.jpg,0.7022092935777516,0.8825778115171891
sun_aarnvzxfnsrxyugz.jpg,0.48059211441609395,0.7396688465284541
sun_aarvhntgsdfxgmmb.jpg,0.9410953830960415,0.920426987252565
sun_aasbaxlzyvnheule.jpg,0.4340395228769806,0.8425333102612909
sun_aascvtybgatpswon.jpg,0.8096821473103931,0.8988832920231337
sun_aasjpbchlqxmlfhl.jpg,0.08492631578947368,0.9456106870229007
sun_aaskgwbtstvsjhxz.jpg,0.0,0.7548861395015242
sun_aaslkqqibkansrbd.jpg,0.9803293236048116,0.9798747102056923
sun_aasmaqmvzneskqln.jpg,0.6997481684981685,0.9262976321154148
sun_aaspmsijnbsoxomd.jpg,0.7192174913693901,0.8365453247680228
sun_aaspqbxzxykukpck.jpg,0.0,0.03589232303090728
sun_aaszkgzfsptbeayg.jpg,0.3372534407675648,0.46597329866493326
sun_aatmnjuzmhrjdlev.jpg,0.7273619313868883,0.9188056838545215
sun_aatyhqvpvnxitgtc.jpg,0.8501118568232662,0.7952642595499738
sun_aatywrsbdbluavkj.jpg,0.980745296141738,0.9617422012948793
sun_aatzhlcvugspmdob.jpg,0.9242837221095335,0.8798260982415158
sun_aaubkshqpqqqsobp.jpg,0.9090127525433443,0.8057151062607697
sun_aaubqvvdloxxxrxd.jpg,0.8294289897510981,0.8388652928530229
sun_aaufywylbjitahuy.jpg,0.46771540936717915,0.9002260738507912
sun_aauhjhvbolmdgdkw.jpg,0.9546439440048692,0.8755711688694542
sun_aauhtzultzetgkwt.jpg,0.9427964852273397,0.9367005379557681
sun_aauiqkqkiclddrgk.jpg,0.8525722339675829,0.4633169723585637
sun_aaujfkmqhxlcvsbj.jpg,0.0,0.47002606429192006
sun_aavmstjckmmwvgcv.jpg,0.9494820309502494,0.9555471124620061
sun_aavplyaelfrildvy.jpg,0.0,0.9801324503311258
sun_aavqqcxmiixxeirr.jpg,0.0,0.9757314583805852
sun_aavstaoxmjdxgwco.jpg,0.47477261847774055,0.8940666486047142
sun_aavuoscaegpbwspj.jpg,0.2857614722189454,0.9289145835029721
sun_aavyglsycoctrvri.jpg,0.16293929712460065,0.754054054054054
sun_aawbrosrxtznafek.jpg,0.8677724026721954,0.7248857563318101
sun_aawilbzqqgbmebxz.jpg,0.58078653655116,0.9723370799603983
sun_aawlhrzlsdywldmq.jpg,0.0,0.9316770186335404
sun_aawsnvdgguwlkjvq.jpg,0.0,0.564484126984127
sun_aawzmvlmobsxyoqb.jpg,0.4407183037646041,0.8904559326736335
sun_aaxekcvaacixgtiz.jpg,0.9215725347301298,0.9664628553959034
sun_aaxfzwvhpwofkrtp.jpg,0.16026619298991768,0.949144634525661
sun_aaxncjukprqsqwjb.jpg,0.966791144305148,0.9094067343666489
sun_aaxosqkdnlqdyjrv.jpg,0.6405727558130632,0.46224534986713905
sun_aaxymfhzgryynimn.jpg,0.9274444779419154,0.536438299199501
sun_aayaoqadnrxdhktv.jpg,0.9426236684663651,0.772916114204897
sun_aaygeymcwaxukrif.jpg,0.6559469116896376,0.9634817408704353
sun_aayhettwieedlnhk.jpg,0.9092686742276105,0.8824518781536161
sun_aayhizqmlxtbhnmn.jpg,0.6199958298582152,0.6305906826517764
sun_aayxelkykiijabmt.jpg,0.7614728013562145,0.970511314103779
sun_aazadjunleqhnqee.jpg,0.3952684115381592,0.9626448065972903
sun_aazrzzeiewhsgzda.jpg,0.7512981477175851,0.8301886792452831
sun_aazsvamwlafqaqrq.jpg,0.33076923076923076,0.9392990485366735
sun_abadncqnbwinsfdq.jpg,0.8223668236779488,0.9213511343103794
sun_abapzwtlabefrzyy.jpg,0.6940786357176694,0.6234521855885424
sun_abatxvtlyykharmu.jpg,0.021104315617193555,0.8917589175891759
sun_abbahynvuqekslgb.jpg,0.06091088620093804,0.9168278529980658
sun_abbbtjsssstmdjja.jpg,0.598983183418068,0.8344935471255377
sun_abbfyclgpgdobdmy.jpg,0.8800080576570124,0.6618427290994062
sun_abbswwiqesfhpmct.jpg,0.9353354567976137,0.6651884700665188
sun_abbylxxljmhcnxql.jpg,0.0,0.6968174204355109
sun_abcenmxemcpjrbax.jpg,0.8462781537218462,0.7782072659289576
sun_abcfypazpvkhprij.jpg,0.5292325056433409,0.941776007497657
sun_abchiucpmiemkirg.jpg,0.6424086587334809,0.8621624740364643
sun_abctygpgxxvtiimi.jpg,0.0,0.44977654820174506
sun_abcyqrnajssbjwsm.jpg,0.6680329868735666,0.8449192445952104
sun_abdalwpprwbflfrk.jpg,0.45650106348026076,0.6846840623758785
sun_abdfkkplyjawgohc.jpg,0.9430770607715028,0.9580832708177044
sun_abdhzwyflrucajwm.jpg,0.9424886720111537,0.8662688662688662
sun_abdxfhttdssxuwxy.jpg,0.5455577492596249,0.8197406214640091
sun_abepzvharzdivkaq.jpg,0.9596802564202791,0.9799039586780195
sun_abesmgctdzxcmifv.jpg,0.9509765161698427,0.9658057768122938
sun_abewkrszzjlpjdyu.jpg,0.9660220397579948,0.4616500999479723
sun_abfbipdrkpayixbv.jpg,0.36366266454506,0.886960690316395
sun_abfgrsfqwdtpsvah.jpg,0.9768145905633907,0.7690966425524022
sun_abfhiynbwmnbubmd.jpg,0.015083127678919341,0.8249733191035219
sun_abfmglifjheyyvau.jpg,0.23544501221038808,0.7857942859470136
sun_abfomhxioblrbola.jpg,0.0,0.8291072371896461
sun_abfqcspvtiqixmxt.jpg,0.8666577145159124,0.9111313315134971
sun_abftfwehzkyzhxvr.jpg,0.0,0.6039823008849557
sun_abfukgjexiwonarv.jpg,0.0,0.7892273899341037
sun_abgjfinftpddrnbl.jpg,0.5556348801631821,0.8689809630459127
sun_abgodqrpbbcvtrzn.jpg,0.003916220846882758,0.9342987967202641
sun_abgphcuiuotybfpa.jpg,0.7560418420103403,0.9739053870167294
sun_abgslvbpzadbsogz.jpg,0.3407759531355037,0.9142295688359727
sun_abgvyilmwrmwmbpm.jpg,0.43839215209864546,0.5158685227121353
sun_abhexcbqmkvbbypz.jpg,0.37289550577431474,0.9383983572895277
sun_abhhmaareklkssnj.jpg,0.8885092127303182,0.8233085227653725
sun_abhmgvvzxopkfltz.jpg,0.32046172873436857,0.8687263989014762
sun_abhnjwnquteuggfj.jpg,0.734483544015488,0.8957868203096867
sun_abhtevkqhuyreloq.jpg,0.9746538794346697,0.649036192688859
sun_abhtpdckdjahdhus.jpg,0.7363812203270618,0.8100401910972927
sun_abhuclmpueeavdvt.jpg,0.416903391846942,0.8094796496651211
sun_abhxhztnbhldtgkg.jpg,0.8626550478882085,0.9676561807709348
sun_abibnwardiemgmhi.jpg,0.45069415617360825,0.8076581822214829
sun_abigtyyhepzvjsvz.jpg,0.902238209432454,0.8997744794671422
sun_abijsfnjgedupbvu.jpg,0.9714086471408647,0.9527694963125687
sun_abilrnmvvpwtaono.jpg,0.9480541172540504,0.7690586818103596
sun_abiprszvibrmonrm.jpg,0.0,0.7859118751234934
sun_abirwutzvgcijzuc.jpg,0.7347750508234878,0.6444841582358999
sun_abjaipabdkclakso.jpg,0.8174435705607775,0.88351776354106
sun_abjequxyuqzcnewt.jpg,0.778373046572799,0.9026273073874146
sun_abjlidwozgfnlpvk.jpg,0.23755122314665342,0.922397476340694
sun_abjnqdnematabmix.jpg,0.975874227202473,0.9772109759381196
sun_abjpzwzgcuaqwnfo.jpg,0.9783821478382148,0.9780334728033473
sun_abjruzliqzlkdwwi.jpg,0.7000841750841751,0.8771387342815914
sun_abjxjmpdrfrtcyws.jpg,0.9489205181512874,0.9504132231404959
sun_abkqrrsnijhcgveu.jpg,0.9319355663513168,0.9123497385585683
sun_abkqvtadghmyaozq.jpg,0.0,0.8721338999947531
sun_abksexnhiqaynrtd.jpg,0.815140394298882,0.7267852539314257
sun_ablltreyppizkotj.jpg,0.7998073913566871,0.700957033596284
sun_abllxrmlmfgdbepz.jpg,0.00013826614257214529,0.6327779401734386
sun_abltgcvevghudjai.jpg,0.9007824917471573,0.9135093761959434
sun_abltilwbnodpayvj.jpg,0.9323843416370107,0.5843999397681072
sun_abmenhebvjhdawgh.jpg,0.0,0.7803231251507113
sun_abmenyhvhcxlkyof.jpg,0.0,0.8442651098901099
sun_abmfcztntjtxrdoc.jpg,0.8925626515763945,0.9054978464656701
sun_abnepvzvycqjjczs.jpg,0.6631736526946108,0.8343824385083312
sun_abntgpbgazmcnvpu.jpg,0.0,0.9148303781900174
sun_abntnqiepjsatbff.jpg,0.800376647834275,0.8180064308681672
sun_abnukbawhbjsvllp.jpg,0.7952552236996322,0.9321232421249661
sun_aboblxqdxhpgyxqu.jpg,0.9128639065175783,0.8113763331640427
sun_abocynwezcjtoeoz.jpg,0.9091504915553315,0.9115306514461335
sun_abozsykcfwpbtpkw.jpg,0.9718155197657394,0.9720566318926974
sun_abpbubpbbfsuctcs.jpg,0.9604645416357795,0.9503926212140097
sun_abpcxcibpqppuror.jpg,0.7346176148444044,0.8166327568667345
sun_abpcxzuxxeuatlut.jpg,0.8464877663772692,0.8709425107547908
sun_abpfyayipycpsrjc.jpg,0.7658922528125858,0.8840320301460198
sun_abpgkgsemvtjoetw.jpg,0.9591678939617084,0.9350200624164066
sun_abphnoecgdsymked.jpg,0.7878462477120195,0.8065613906230873
sun_abpnbetstjckabur.jpg,0.9555671719811814,0.7787053379764347
sun_abpnzwltaxcpyotu.jpg,0.8538073759617936,0.7897517168515584
sun_abpqrtnkfnhvukkn.jpg,0.40311942959001784,0.8096753660089115
sun_abpuzrueetnkkbre.jpg,0.9276629154671552,0.7765186100220205
sun_abpwtukewsarbnnf.jpg,0.6443386603196192,0.953191698150238
sun_abqcqnlcixhhbqaa.jpg,0.8689823278488726,0.8707829408020369
sun_abqscrmfsepehtbj.jpg,0.21115246808362612,0.8561307463167217
sun_abrbasseocbnwkfs.jpg,0.7049180327868853,0.8699609882964889
sun_abrkvhnqbvsupzwv.jpg,0.8574101796407185,0.8771095428045412
sun_abrvufybyeuuyebs.jpg,0.0,0.8107176197789623
sun_absedxhyefwtgkiz.jpg,0.6142322097378277,0.7401095556908095
sun_absfbbobjbzkaliz.jpg,0.9084763390535622,0.9329907829219197
sun_absizbuqygehvgpu.jpg,0.8061451254468743,0.8346872179407068
sun_absjodelwvnyyvjp.jpg,0.5601222468120982,0.886228576350013
sun_absjqjdafabcnaqu.jpg,0.9338732370200061,0.9503212442509568
sun_absjubgsxamdbqup.jpg,0.8149690943294813,0.8697026289326246
sun_absrgfpxnxqjeuti.jpg,0.7154393794495802,0.9136384207864121
sun_abtfwcezyudhlepx.jpg,0.4043606110593129,0.8707482993197279
sun_abthrrtbddrtkrwb.jpg,0.7485249293923548,0.7567168016454557
sun_abtiqoazvhjlommc.jpg,0.9329714159095945,0.9735700782147756
sun_abtnfwxqwubahivc.jpg,0.3765341762766103,0.5350307683622199
sun_abtporqtsiggyltk.jpg,0.0,0.6878172588832487
sun_abtrvupbmevvufvi.jpg,0.08104893520616221,0.82872733673649
sun_abtvhyefdlypcxqw.jpg,0.6729143697170158,0.8780382101195421
sun_abtwztsskratwrah.jpg,0.007639369523486164,0.4053109713487072
sun_abtzbdcoykoqzupl.jpg,0.9067067927773,0.9030024589103145
sun_abubzbocpdencfsf.jpg,0.9262113099124983,0.9708663071643673
sun_abuldebqsgrrlwqz.jpg,0.9798551548557728,0.9821757989729272
sun_abuqgmwcaosdaztn.jpg,0.8960379649045359,0.9076889182639348
sun_abvfubzacqemnyin.jpg,0.8044072429108302,0.7960245691861457
sun_abvhaqnbkwxnuegt.jpg,0.9517337515246559,0.9616936662962746
sun_abweuxmesscbroml.jpg,0.7007876079520883,0.9269221101016267
sun_abwmwnxtugaduvuo.jpg,0.7581255110384301,0.8592607739890599
sun_abwrdqfxzoglakox.jpg,0.22842305922566225,0.8148822458448347
sun_abwyjzpirglbbfxi.jpg,0.7357379959857959,0.8988504580404497
sun_abxntrhejclgjbzd.jpg,0.8217286914765907,0.8827083403652074
sun_abxzrhgaiewzyptl.jpg,0.06088212420842129,0.4406096485703489
sun_abybnwdqaiyqwtxq.jpg,0.9497018872999506,0.9573108621168627
sun_abyjfspwpezbfsia.jpg,0.910699417152373,0.9108719052744887
sun_abyocrtxutogsjpj.jpg,0.8984953963620032,0.9168394379175305
sun_abysyfstdhqowyrf.jpg,0.35161895131559545,0.5646563974307963
sun_abyulddvgfdxbjkh.jpg,0.40966353053739435,0.7874757550568025
sun_abyxrfeoztbzffdp.jpg,0.5570606959415467,0.8815738467502261
sun_abzbrvgknqmaeyun.jpg,0.9277670734318133,0.9550521395181589
sun_abzeerjowlqhmfoc.jpg,0.8725122695830274,0.8699681997983402
sun_abzeptsaeqkuexgb.jpg,0.5295935057854244,0.5591661191087749
sun_abzghqnwbvvyywfm.jpg,0.796838347781744,0.8305084745762712
sun_abzgvdungkelliyg.jpg,0.7801796074068187,0.9279193937306235
sun_abzijbbnqnsrnaiq.jpg,0.7687687687687688,0.8336926393594087
sun_abzimsrchwugdqkh.jpg,0.5632820365309938,0.9305043831787575
sun_abzslnasytpohfln.jpg,0.889207740334277,0.8049739828737658
sun_acaiecyxbefnyikj.jpg,0.7220937309799148,0.9268901013250195
sun_acaihjpnnbzyclsv.jpg,0.02592087312414734,0.9546086150995832
sun_acankvuojvyebpde.jpg,0.0,0.9184818481848185
sun_acantfgusetimmjt.jpg,0.9086139422870168,0.9180616740088106
sun_acaofjhtdcyxlgaj.jpg,0.20115970302931774,0.8429848425961912
sun_acapgwyxwwnnrtkk.jpg,0.9096274437476946,0.954070981210856
sun_acazobrihdmvbuks.jpg,0.8693803834398444,0.8411994163713784
sun_acbegldsvdtbczwc.jpg,0.9432861133280128,0.9449031676925387
sun_acberrmnocrauoxx.jpg,0.342456790796576,0.8203095764585814
sun_acbflbtwhuioysjn.jpg,0.6167837205114353,0.7851358646751845
sun_acbhoyakeedclbks.jpg,0.3199586563307494,0.8392402986299122
sun_acbusmoubediabuo.jpg,0.15109253277598328,0.9506448412698413
sun_acbwccvsvaufgxsv.jpg,0.6447000559150092,0.9235612236661555
sun_acciryqniaqmznjh.jpg,0.0,0.7462548849326965
sun_accivvhbddemnscz.jpg,0.14013050001744654,0.9263340475461688
sun_accnapeyuiitgzxz.jpg,0.9356242581812017,0.9224801610801848
sun_accttdxtmfrhlwle.jpg,0.9289392378990731,0.7124183006535948
sun_accufmrshaifgbtj.jpg,0.7744106763017571,0.6634594493932152
sun_accvxbpghuskuyoe.jpg,0.5758315442755051,0.8920597851471275
sun_accytnunyuhakqct.jpg,0.022631877481565515,0.8086303939962477
sun_acdarpfpwmyxaqlu.jpg,0.5648925927155616,0.9358244522406831
sun_acdoknxidukexysp.jpg,0.654155208742545,0.8452850678733032
sun_acdomwgsonpzgtmd.jpg,0.0,0.9327586206896552
sun_acdpzrnausehknbg.jpg,0.9083210921973559,0.936306582988383
sun_acdxxpsnivhovjvv.jpg,0.15475906013540422,0.9004167580609783
sun_acdxxtklhqaoxnqd.jpg,0.9254170755642787,0.9324811537200918
sun_acdyfqqlrouyyrmf.jpg,0.3859955145776227,0.8752439101151885
sun_aceaibavdvmrxwek.jpg,0.89302813110853,0.9172379735068557
sun_aceectrwaainpwxv.jpg,0.4410391126678342,0.7993800251864768
sun_acejmnhetyikcrei.jpg,0.9119074063248962,0.9125470809792844
sun_acejoffuxavpzbjf.jpg,0.6202480227473657,0.9310660754205299
sun_acekcoefmwgxcgud.jpg,0.9112267657992565,0.950179131213614
sun_acepveyvvzkmdvjr.jpg,0.8460249206632688,0.8414606991761301
sun_acetdfjbndgrpjon.jpg,0.0,0.8511194639647001
sun_acevqiqryuokiacc.jpg,0.8455744978981784,0.9457007710749692
sun_acezkuumtsabkeor.jpg,0.9543317370483239,0.7730574997785062
sun_acfnqloxbeuqdqcu.jpg,0.0,0.9566318455207344
sun_acfowijuncibjsqd.jpg,0.9693725099601593,0.9892843474933027
sun_acgagjbeugewdwjq.jpg,0.9251227068611411,0.8845789971617786
sun_acgeqkzflbuolgbp.jpg,0.8664394174155562,0.7190963341858483
sun_acgevxosjhmhlqfb.jpg,0.9211050982626032,0.9023511240775699
sun_acgjmywszlinwmfh.jpg,0.5045393764515448,0.7655742920776328
sun_acgksnhbccujwzat.jpg,0.5560544611819235,0.8688175099488346
sun_acgmlignuysggrxe.jpg,0.9515928837401738,0.9596387505237186
sun_acgnubzaaespvfle.jpg,0.7649482429855625,0.824492492933446
sun_acgnzkbihhvkpyzb.jpg,0.7519778481012658,0.9459530368621277
sun_acgoqqzpewhbbtvp.jpg,0.9408150727012082,0.941412464550045
sun_acgxkjtmaaqvjadb.jpg,0.323913258738489,0.8443340820574113
sun_acgzghzneaxxcdgd.jpg,0.771021944040833,0.9460615507304165
sun_achcblqojtfygyuu.jpg,0.7068793619142573,0.7783251231527094
sun_achcsvsxzwpwqnal.jpg,0.1752159650796555,0.8326819478187387
sun_achcxtcdxxrkolmd.jpg,0.897872178447718,0.8755606891904899
sun_achreejikaleqzqn.jpg,0.9616634719559963,0.9519004372687521
sun_achveibexkzigwuf.jpg,0.8811696163570408,0.6572742321132978
sun_achwjjscffveypkj.jpg,0.9170544353349582,0.9262210417588904
sun_acihqubetpwdeupe.jpg,0.9154776616859529,0.9704235684775474
sun_acijpcruwskdzwbx.jpg,0.8504607894279256,0.8834173568599207
sun_acimoikhjobdckam.jpg,0.962250988295481,0.9581615988801617
sun_acirykhmyytbdzqc.jpg,0.829731096501836,0.9081312116998815
sun_acisdukrvqigarjr.jpg,0.66288522848034,0.7143853530950305
sun_acitodwbiahfucfc.jpg,0.0,0.8601570166830226
sun_acjegasmfpqavzmb.jpg,0.8793317686041695,0.81809229037704
sun_acjiokarvdmmaxyo.jpg,0.0,0.7843137254901961
sun_acjjkmdjdleiggnt.jpg,0.0,0.8896991355580238
sun_acjrsclziatbxmpn.jpg,0.4614583864877277,0.8813480511078764
sun_acjryaqtmitnetbc.jpg,0.6403981073584598,0.8832131410256411
sun_acjsujovutytfked.jpg,0.9257215619694398,0.9331294167281933
sun_acjukqkysydsrysu.jpg,0.757484207635265,0.7848789774272504
sun_ackbufzabgitgmwu.jpg,0.4586482401209242,0.8904698536185894
sun_ackdfeporybplmts.jpg,0.4353761622992392,0.915203426124197
sun_ackdgbkveururlir.jpg,5.093465084296847e-05,0.8264788356255842
sun_ackdrhkausuudfcd.jpg,0.761051289317087,0.9250728655719059
sun_ackhfypetduakrib.jpg,0.48081264108352145,0.9142308512908044
sun_ackjkwuzrzhkggok.jpg,0.0,0.9430428134556575
sun_acklfkieeutjzaht.jpg,0.0,0.8754650791963432
sun_acksenyhlxmxygtl.jpg,0.5999895517709748,0.9481554302271433
sun_ackubkhepymlmcdu.jpg,0.9218583396801219,0.9310078715851212
sun_ackyznpxuesfbppm.jpg,0.8087630916081134,0.9556894952973903
sun_aclezrwxuoodxkjq.jpg,0.8936096238091927,0.9558089276399135
sun_acljdhtouiwvalkv.jpg,0.9237011218821479,0.7312515781499874
sun_aclwrhnqfwofzrgb.jpg,0.7824742268041237,0.9374147598120928
sun_acmqsmndccvhurek.jpg,0.0,0.8536452665941241
sun_acmrhnpntztgguvt.jpg,0.5851138259512405,0.7096441464672512
sun_acmrtnnnkkcxxzwn.jpg,0.5126995713777678,0.9694909156323079
sun_acnbazbqdsvlvhxc.jpg,0.8591256072172103,0.6523843899953289
sun_acnbuaghwunejjqj.jpg,0.9170746034854121,0.9290882778581766
sun_acnjwssuhrkqllbp.jpg,0.948524001530447,0.9720712109445009
sun_acnladpxcqmawcco.jpg,0.8607337683174671,0.9128306630647016
sun_acnnlxlsowybowsy.jpg,0.0,0.9181380417335474
sun_acnpbyuckesqygsf.jpg,0.3822107369123041,0.9442310903322758
sun_acnptabgxjwwqpcl.jpg,0.9286257860375696,0.6214094785523357
sun_acoarvisbjoashol.jpg,0.0,0.8553191489361702
